EventID,Timestamp,Flag,Name_src,DM,MaxSNR,BeamID,TriggerSent,filename,TriggerInfo,mtime
"20250919_223759Z","2025-09-19T22:37:59.025477+00:00","PSR","B0531+21",56.65361648628545,8.890625,114,true,"event-20250919_223759Z.json",[object Object],1758321482071.1082
"20250919_223431Z","2025-09-19T22:34:31.702341+00:00","PSR","B0531+21",56.79578365438152,20.359375,114,true,"event-20250919_223431Z.json",[object Object],1758321275048.6492
"20250919_220509Z","2025-09-19T22:05:09.373765+00:00","PSR","B0531+21",56.79578365438152,13.8046875,117,true,"event-20250919_220509Z.json",[object Object],1758319512313.255
"20250919_212618Z","2025-09-19T21:26:18.725189+00:00","PSR","B0531+21",56.86686723842956,29.421875,120,true,"event-20250919_212618Z.json",[object Object],1758317181864.332
"20250919_212454Z","2025-09-19T21:24:54.011717+00:00","PSR","B0531+21",56.86686723842956,32.03125,120,true,"event-20250919_212454Z.json",[object Object],1758317096941.7263
"20250919_211607Z","2025-09-19T21:16:07.151429+00:00","PSR","B0531+21",56.86686723842956,16.4375,121,true,"event-20250919_211607Z.json",[object Object],1758316570045.969
"20250919_210915Z","2025-09-19T21:09:15.929413+00:00","PSR","B0531+21",56.72470007033349,8,122,true,"event-20250919_210915Z.json",[object Object],1758316158933.0337
"20250919_205256Z","2025-09-19T20:52:56.821573+00:00","PSR","B0531+21",56.86686723842956,9.4140625,123,true,"event-20250919_205256Z.json",[object Object],1758315179560.0166
"20250919_201350Z","2025-09-19T20:13:50.600005+00:00","PSR",,56.79578365438152,22.296875,126,true,"event-20250919_201350Z.json",[object Object],1759204056340.8337
"20250918_222020Z","2025-09-18T22:20:20.037445+00:00","PSR","B0531+21",56.72470007033349,15.46875,116,true,"event-20250918_222020Z.json",[object Object],1758234022918.1926
"20250918_214618Z","2025-09-18T21:46:18.271557+00:00","PSR","B0531+21",56.86686723842956,9.921875,119,true,"event-20250918_214618Z.json",[object Object],1758231981349.6125
"20250918_213331Z","2025-09-18T21:33:31.434821+00:00","PSR","B0531+21",56.79578365438152,11.515625,120,true,"event-20250918_213331Z.json",[object Object],1758231214337.265
"20250918_213000Z","2025-09-18T21:30:00.654661+00:00","PSR","B0531+21",56.79578365438152,14.4140625,120,true,"event-20250918_213000Z.json",[object Object],1758231003588.7976
"20250918_211006Z","2025-09-18T21:10:06.621509+00:00","PSR","B0531+21",56.86686723842956,13.0078125,122,true,"event-20250918_211006Z.json",[object Object],1758229809745.4739
"20250918_205904Z","2025-09-18T20:59:04.077125+00:00","PSR","B0531+21",56.79578365438152,12.546875,123,true,"event-20250918_205904Z.json",[object Object],1758229147078.8655
"20250918_203448Z","2025-09-18T20:34:48.194885+00:00","PSR","B0531+21",56.65361648628545,9.109375,125,true,"event-20250918_203448Z.json",[object Object],1758227691098.8394
"20250918_203142Z","2025-09-18T20:31:42.302021+00:00","PSR","B0531+21",56.86686723842956,8.4453125,125,true,"event-20250918_203142Z.json",[object Object],1758227504976.5613
"20250918_203020Z","2025-09-18T20:30:20.431173+00:00","PSR","B0531+21",56.86686723842956,11.4453125,125,true,"event-20250918_203020Z.json",[object Object],1758227423188.9998
"20250917_231226Z","2025-09-17T23:12:26.653509+00:00","PSR","B0531+21",56.79578365438152,9.671875,112,true,"event-20250917_231226Z.json",[object Object],1758150749800.6123
"20250917_225813Z","2025-09-17T22:58:13.243717+00:00","PSR","B0531+21",56.86686723842956,8.65625,113,true,"event-20250917_225813Z.json",[object Object],1758149896192.654
"20250917_222058Z","2025-09-17T22:20:58.097477+00:00","PSR","B0531+21",56.79578365438152,31.65625,116,true,"event-20250917_222058Z.json",[object Object],1758147661170.0488
"20250917_222049Z","2025-09-17T22:20:49.905477+00:00","PSR","B0531+21",56.65361648628545,9.3984375,116,true,"event-20250917_222049Z.json",[object Object],1758147652753.99
"20250917_215917Z","2025-09-17T21:59:17.289797+00:00","PSR","B0531+21",56.79578365438152,15.9453125,118,true,"event-20250917_215917Z.json",[object Object],1758146360467.1208
"20250917_215551Z","2025-09-17T21:55:51.318341+00:00","PSR","B0531+21",56.72470007033349,10.5,118,true,"event-20250917_215551Z.json",[object Object],1758146154419.6917
"20250917_213746Z","2025-09-17T21:37:46.500933+00:00","PSR","B0531+21",56.79578365438152,12.4375,120,true,"event-20250917_213746Z.json",[object Object],1758145069633.133
"20250917_213719Z","2025-09-17T21:37:19.835973+00:00","PSR","B0531+21",56.65361648628545,10.3046875,120,true,"event-20250917_213719Z.json",[object Object],1758145042903.947
"20250917_210027Z","2025-09-17T21:00:27.488069+00:00","PSR","B0531+21",56.86686723842956,8.265625,123,true,"event-20250917_210027Z.json",[object Object],1758142830407.4163
"20250914_231341Z","2025-09-14T23:13:41.656773+00:00","PSR","B0531+21",56.86686723842956,11.9140625,113,true,"event-20250914_231341Z.json",[object Object],1757891646841.2231
"20250914_231119Z","2025-09-14T23:11:19.877829+00:00","PSR","B0531+21",56.79578365438152,15.21875,113,true,"event-20250914_231119Z.json",[object Object],1757891482698.1072
"20250914_225430Z","2025-09-14T22:54:30.418629+00:00","PSR","B0531+21",56.86686723842956,9.3984375,114,true,"event-20250914_225430Z.json",[object Object],1757890473485.968
"20250914_225014Z","2025-09-14T22:50:14.197445+00:00","PSR","B0531+21",56.86686723842956,8.9296875,115,true,"event-20250914_225014Z.json",[object Object],1757890217146.2095
"20250914_224429Z","2025-09-14T22:44:29.273285+00:00","PSR","B0531+21",56.86686723842956,8.90625,115,true,"event-20250914_224429Z.json",[object Object],1757889872104.8423
"20250914_223702Z","2025-09-14T22:37:02.211269+00:00","PSR","B0531+21",56.79578365438152,8.203125,116,true,"event-20250914_223702Z.json",[object Object],1757889424867.791
"20250914_222344Z","2025-09-14T22:23:44.097477+00:00","PSR","B0531+21",56.86686723842956,10.2265625,117,true,"event-20250914_222344Z.json",[object Object],1757888627015.381
"20250914_222329Z","2025-09-14T22:23:29.171653+00:00","PSR","B0531+21",56.86686723842956,12.53125,117,true,"event-20250914_222329Z.json",[object Object],1757888612321.2815
"20250914_214044Z","2025-09-14T21:40:44.747973+00:00","PSR","B0531+21",56.79578365438152,9.1796875,121,true,"event-20250914_214044Z.json",[object Object],1757886047480.8462
"20250914_213815Z","2025-09-14T21:38:15.129285+00:00","PSR","B0531+21",56.65361648628545,8.2578125,121,true,"event-20250914_213815Z.json",[object Object],1757885898056.8342
"20250914_212602Z","2025-09-14T21:26:02.502341+00:00","PSR","B0531+21",56.86686723842956,17.171875,122,true,"event-20250914_212602Z.json",[object Object],1757885165514.8467
"20250914_212548Z","2025-09-14T21:25:48.592325+00:00","PSR","B0531+21",56.79578365438152,13.5234375,122,true,"event-20250914_212548Z.json",[object Object],1757885151396.7498
"20250914_212301Z","2025-09-14T21:23:01.786821+00:00","PSR","B0531+21",56.79578365438152,15.8828125,122,true,"event-20250914_212301Z.json",[object Object],1757884984626.6055
"20250914_211956Z","2025-09-14T21:19:56.156101+00:00","PSR","B0531+21",56.72470007033349,11.84375,122,true,"event-20250914_211956Z.json",[object Object],1757884799073.3496
"20250914_211538Z","2025-09-14T21:15:38.460357+00:00","PSR","B0531+21",56.72470007033349,11.296875,123,true,"event-20250914_211538Z.json",[object Object],1757884541550.6086
"20250913_231403Z","2025-09-13T23:14:03.070661+00:00","PSR","B0531+21",56.86686723842956,8.6640625,113,true,"event-20250913_231403Z.json",[object Object],1757805246229.6523
"20250912_213417Z","2025-09-12T21:34:17.151685+00:00","PSR","B0531+21",56.86686723842956,15.5234375,122,true,"event-20250912_213417Z.json",[object Object],1757712859882.8198
"20250912_212035Z","2025-09-12T21:20:35.723461+00:00","PSR","B0531+21",56.72470007033349,8.046875,123,true,"event-20250912_212035Z.json",[object Object],1757712038958.2302
"20250912_205714Z","2025-09-12T20:57:14.776773+00:00","PSR","B0531+21",56.65361648628545,11.84375,125,true,"event-20250912_205714Z.json",[object Object],1757710637947.6746
"20250911_230343Z","2025-09-11T23:03:43.730885+00:00","PSR","J0544+20",56.79578365438152,12.2109375,115,true,"event-20250911_230343Z.json",[object Object],1757631836584.42
"20250911_225928Z","2025-09-11T22:59:28.492741+00:00","PSR","B0531+21",56.86686723842956,9.6953125,115,true,"event-20250911_225928Z.json",[object Object],1757631575036.5283
"20250911_215953Z","2025-09-11T21:59:53.807045+00:00","PSR","B0531+21",56.79578365438152,9.7265625,120,true,"event-20250911_215953Z.json",[object Object],1757628008586.149
"20250910_232554Z","2025-09-10T23:25:54.806085+00:00","PSR","B0531+21",56.72470007033349,18.859375,113,true,"event-20250910_232554Z.json",[object Object],1757546757806.3738
"20250910_230249Z","2025-09-10T23:02:49.162053+00:00","PSR","B0531+21",56.79578365438152,12.828125,115,true,"event-20250910_230249Z.json",[object Object],1757545372136.0127
"20250910_221537Z","2025-09-10T22:15:37.048389+00:00","PSR","B0531+21",56.79578365438152,11.6328125,119,true,"event-20250910_221537Z.json",[object Object],1757542539924.9272
"20250910_212830Z","2025-09-10T21:28:30.423365+00:00","PSR","B0531+21",56.86686723842956,17.71875,123,true,"event-20250910_212830Z.json",[object Object],1757539713532.8398
"20250910_211522Z","2025-09-10T21:15:22.500421+00:00","PSR","B0531+21",56.72470007033349,9.5234375,124,true,"event-20250910_211522Z.json",[object Object],1757538925568.513
"20250910_210440Z","2025-09-10T21:04:40.100165+00:00","PSR","B0531+21",56.72470007033349,14.453125,125,true,"event-20250910_210440Z.json",[object Object],1757538283214.1667
"20250910_100813Z","2025-09-10T10:08:13.562181+00:00","PSR","J2105+6223",51.962099939115014,10.9765625,255,true,"event-20250910_100813Z.json",[object Object],1757498915603.1958
"20250909_233017Z","2025-09-09T23:30:17.441605+00:00","PSR","B0531+21",56.72470007033349,9.546875,113,true,"event-20250909_233017Z.json",[object Object],1757460620441.455
"20250909_225514Z","2025-09-09T22:55:14.645317+00:00","PSR","B0531+21",56.72470007033349,22.28125,116,true,"event-20250909_225514Z.json",[object Object],1757458517539.0198
"20250909_224452Z","2025-09-09T22:44:52.086085+00:00","PSR","B0531+21",56.79578365438152,15.8203125,117,true,"event-20250909_224452Z.json",[object Object],1757457895253.8186
"20250909_222830Z","2025-09-09T22:28:30.913861+00:00","PSR","B0531+21",56.86686723842956,11.4140625,118,true,"event-20250909_222830Z.json",[object Object],1757456913756.1548
"20250909_215849Z","2025-09-09T21:58:49.579845+00:00","PSR","B0531+21",56.79578365438152,27.65625,121,true,"event-20250909_215849Z.json",[object Object],1757455132813.1812
"20250909_215812Z","2025-09-09T21:58:12.453701+00:00","PSR","B0531+21",56.72470007033349,9.90625,121,true,"event-20250909_215812Z.json",[object Object],1757455095523.931
"20250908_223731Z","2025-09-08T22:37:31.815237+00:00","PSR","B0531+21",56.86686723842956,10.4296875,118,true,"event-20250908_223731Z.json",[object Object],1757371054767.9795
"20250908_223722Z","2025-09-08T22:37:22.099525+00:00","PSR","B0531+21",56.79578365438152,19.28125,118,true,"event-20250908_223722Z.json",[object Object],1757371044807.9116
"20250908_215818Z","2025-09-08T21:58:18.409285+00:00","PSR","B0531+21",56.86686723842956,12.0625,121,true,"event-20250908_215818Z.json",[object Object],1757368701299.9277
"20250908_213619Z","2025-09-08T21:36:19.472709+00:00","PSR","B0531+21",56.65361648628545,8.1171875,123,true,"event-20250908_213619Z.json",[object Object],1757367382150.916
"20250908_194124Z","2025-09-08T19:41:24.208965+00:00","PSR","B0329+54",26.656344018013858,9.1015625,217,true,"event-20250908_194124Z.json",[object Object],1757360514468.7192
"20250907_235343Z","2025-09-07T23:53:43.115077+00:00","PSR","B0531+21",56.79578365438152,18.125,112,true,"event-20250907_235343Z.json",[object Object],1757289227019.4546
"20250907_231417Z","2025-09-07T23:14:17.257285+00:00","PSR","B0531+21",56.79578365438152,12.4453125,115,true,"event-20250907_231417Z.json",[object Object],1757286860474.9673
"20250907_221434Z","2025-09-07T22:14:34.797381+00:00","PSR","B0531+21",56.86686723842956,18.234375,120,true,"event-20250907_221434Z.json",[object Object],1757283277978.0142
"20250907_213947Z","2025-09-07T21:39:47.975493+00:00","PSR","B0531+21",56.86686723842956,8.3671875,123,true,"event-20250907_213947Z.json",[object Object],1757281190793.5237
"20250907_213150Z","2025-09-07T21:31:50.193477+00:00","PSR","B0531+21",56.79578365438152,12.25,124,true,"event-20250907_213150Z.json",[object Object],1757280713131.1567
"20250906_235040Z","2025-09-06T23:50:40.703813+00:00","PSR","B0531+21",56.79578365438152,14.6953125,112,true,"event-20250906_235040Z.json",[object Object],1757202643582.602
"20250906_234009Z","2025-09-06T23:40:09.911621+00:00","PSR","B0531+21",56.86686723842956,10.1171875,113,true,"event-20250906_234009Z.json",[object Object],1757202012785.1497
"20250906_232825Z","2025-09-06T23:28:25.047365+00:00","PSR","B0531+21",56.86686723842956,10.265625,114,true,"event-20250906_232825Z.json",[object Object],1757201308259.212
"20250906_231956Z","2025-09-06T23:19:56.324165+00:00","PSR","B0531+21",56.86686723842956,10.484375,115,true,"event-20250906_231956Z.json",[object Object],1757200799118.6892
"20250906_222117Z","2025-09-06T22:21:17.327685+00:00","PSR","B0531+21",56.86686723842956,21.390625,120,true,"event-20250906_222117Z.json",[object Object],1757197280061.4282
"20250906_220955Z","2025-09-06T22:09:55.876165+00:00","PSR","B0531+21",56.72470007033349,14.96875,121,true,"event-20250906_220955Z.json",[object Object],1757196599054.7944
"20250906_215948Z","2025-09-06T21:59:48.676933+00:00","PSR","B0531+21",56.72470007033349,9.515625,122,true,"event-20250906_215948Z.json",[object Object],1757195991319.591
"20250906_215637Z","2025-09-06T21:56:37.172549+00:00","PSR","B0531+21",56.79578365438152,17.5,122,true,"event-20250906_215637Z.json",[object Object],1757195799962.2605
"20250906_214919Z","2025-09-06T21:49:19.580485+00:00","PSR",,56.79578365438152,8.671875,123,true,"event-20250906_214919Z.json",[object Object],1759205993365.0007
"20250906_213137Z","2025-09-06T21:31:37.438533+00:00","PSR","B0531+21",56.79578365438152,9.390625,124,true,"event-20250906_213137Z.json",[object Object],1757194300515.9023
"20250906_213000Z","2025-09-06T21:30:00.387909+00:00","PSR","B0531+21",56.79578365438152,12.5546875,124,true,"event-20250906_213000Z.json",[object Object],1757194203511.2341
"20250906_212046Z","2025-09-06T21:20:46.494021+00:00","PSR","B0531+21",56.72470007033349,8.1015625,125,true,"event-20250906_212046Z.json",[object Object],1757193649324.4165
"20250906_211840Z","2025-09-06T21:18:40.042309+00:00","PSR","B0531+21",56.86686723842956,8.796875,125,true,"event-20250906_211840Z.json",[object Object],1757193522970.5461
"20250906_192834Z","2025-09-06T19:28:34.201925+00:00","PSR","B0329+54",26.44309326586975,9.140625,218,true,"event-20250906_192834Z.json",[object Object],1757186935840.4412
"20250905_233437Z","2025-09-05T23:34:37.103429+00:00","PSR","B0531+21",56.86686723842956,22.984375,114,true,"event-20250905_233437Z.json",[object Object],1757115279867.8987
"20250905_233331Z","2025-09-05T23:33:31.862341+00:00","PSR","B0531+21",56.86686723842956,8.2421875,114,true,"event-20250905_233331Z.json",[object Object],1757115214836.421
"20250905_231835Z","2025-09-05T23:18:35.411781+00:00","PSR","B0531+21",56.86686723842956,8.421875,115,true,"event-20250905_231835Z.json",[object Object],1757114318359.7659
"20250905_231336Z","2025-09-05T23:13:36.076101+00:00","PSR","B0531+21",56.79578365438152,18.546875,116,true,"event-20250905_231336Z.json",[object Object],1757114018901.5874
"20250905_230027Z","2025-09-05T23:00:27.039045+00:00","PSR","B0531+21",56.72470007033349,8.3125,117,true,"event-20250905_230027Z.json",[object Object],1757113229897.9502
"20250905_225804Z","2025-09-05T22:58:04.596549+00:00","PSR","B0531+21",56.86686723842956,17.265625,117,true,"event-20250905_225804Z.json",[object Object],1757113087840.9302
"20250905_225724Z","2025-09-05T22:57:24.152645+00:00","PSR","B0531+21",56.86686723842956,9.390625,117,true,"event-20250905_225724Z.json",[object Object],1757113046924.6357
"20250905_224740Z","2025-09-05T22:47:40.882245+00:00","PSR","B0531+21",56.79578365438152,8.171875,118,true,"event-20250905_224740Z.json",[object Object],1757112463964.4397
"20250905_224522Z","2025-09-05T22:45:22.740549+00:00","PSR","B0531+21",56.86686723842956,11.2890625,118,true,"event-20250905_224522Z.json",[object Object],1757112325465.4429
"20250905_221242Z","2025-09-05T22:12:42.566981+00:00","PSR","B0531+21",56.79578365438152,9.328125,121,true,"event-20250905_221242Z.json",[object Object],1757110365746.4844
"20250905_220137Z","2025-09-05T22:01:37.589573+00:00","PSR","B0531+21",56.79578365438152,9.4296875,122,true,"event-20250905_220137Z.json",[object Object],1757109701218.62
"20250905_213436Z","2025-09-05T21:34:36.736837+00:00","PSR","B0531+21",56.86686723842956,8.34375,124,true,"event-20250905_213436Z.json",[object Object],1757108079784.2578
"20250905_212756Z","2025-09-05T21:27:56.516677+00:00","PSR","B0531+21",56.79578365438152,9.2578125,125,true,"event-20250905_212756Z.json",[object Object],1757107679201.4329
"20250905_212224Z","2025-09-05T21:22:24.224581+00:00","PSR","B0531+21",56.86686723842956,9.1796875,125,true,"event-20250905_212224Z.json",[object Object],1757107347333.0352
"20250905_191141Z","2025-09-05T19:11:41.572421+00:00","PSR","B0329+54",26.656344018013858,9.078125,219,true,"event-20250905_191141Z.json",[object Object],1757099529697.4426
"20250905_190906Z","2025-09-05T19:09:06.538821+00:00","PSR","B0329+54",26.79851118610993,9.390625,219,true,"event-20250905_190906Z.json",[object Object],1757099349585.173
"20250905_000650Z","2025-09-05T00:06:50.554693+00:00","PSR","J0544+20",56.761558225025055,29.78125,112,true,"event-20250905_000650Z.json",[object Object],1757030814882.856
"20250904_233646Z","2025-09-04T23:36:46.954821+00:00","PSR","B0531+21",56.702920251652095,12.4765625,114,true,"event-20250904_233646Z.json",[object Object],1757029010283.7017
"20250904_233224Z","2025-09-04T23:32:24.507717+00:00","PSR","B0531+21",56.937472145143936,8.2734375,114,true,"event-20250904_233224Z.json",[object Object],1757028748287.8665
"20250904_232443Z","2025-09-04T23:24:43.715909+00:00","PSR","B0531+21",56.761558225025055,13.2578125,115,true,"event-20250904_232443Z.json",[object Object],1757028287431.6394
"20250904_231917Z","2025-09-04T23:19:17.133637+00:00","PSR","J0544+20",56.702920251652095,16.921875,116,true,"event-20250904_231917Z.json",[object Object],1757027960567.3545
"20250904_230257Z","2025-09-04T23:02:57.026373+00:00","PSR","B0531+21",56.878834171770976,8.7734375,117,true,"event-20250904_230257Z.json",[object Object],1757026980382.5056
"20250904_230050Z","2025-09-04T23:00:50.910533+00:00","PSR","B0531+21",56.761558225025055,8.78125,117,true,"event-20250904_230050Z.json",[object Object],1757026854610.6277
"20250904_222540Z","2025-09-04T22:25:40.626757+00:00","PSR","B0531+21",56.761558225025055,8.359375,120,true,"event-20250904_222540Z.json",[object Object],1757024744408.8933
"20250904_220316Z","2025-09-04T22:03:16.204869+00:00","PSR","B0531+21",56.702920251652095,8,122,true,"event-20250904_220316Z.json",[object Object],1757023399277.7703
"20250904_214428Z","2025-09-04T21:44:28.576069+00:00","PSR","B0531+21",56.702920251652095,8.8046875,124,true,"event-20250904_214428Z.json",[object Object],1757022272395.9307
"20250904_213200Z","2025-09-04T21:32:00.187717+00:00","PSR","B0531+21",56.702920251652095,13.609375,125,true,"event-20250904_213200Z.json",[object Object],1757021523362.6611
"20250904_212426Z","2025-09-04T21:24:26.342725+00:00","PSR",,56.702920251652095,9.296875,125,true,"event-20250904_212426Z.json",[object Object],1759206342442.773
"20250904_211803Z","2025-09-04T21:18:03.366725+00:00","PSR","B0531+21",56.761558225025055,23.125,126,true,"event-20250904_211803Z.json",[object Object],1757020686784.7659
"20250903_234919Z","2025-09-03T23:49:19.873349+00:00","PSR","B0531+21",56.761558225025055,16.125,113,true,"event-20250903_234919Z.json",[object Object],1756943363029.1729
"20250903_232049Z","2025-09-03T23:20:49.719621+00:00","PSR","B0531+21",56.820196198398015,8.71875,116,true,"event-20250903_232049Z.json",[object Object],1756941652750.9192
"20250903_231011Z","2025-09-03T23:10:11.677509+00:00","PSR","B0531+21",56.820196198398015,14.4296875,117,true,"event-20250903_231011Z.json",[object Object],1756941015018.225
"20250903_230940Z","2025-09-03T23:09:40.220229+00:00","PSR","B0531+21",56.878834171770976,23.53125,117,true,"event-20250903_230940Z.json",[object Object],1756940983521.0073
"20250903_230621Z","2025-09-03T23:06:21.973829+00:00","PSR","B0531+21",56.761558225025055,9.4453125,117,true,"event-20250903_230621Z.json",[object Object],1756940785436.6377
"20250903_220327Z","2025-09-03T22:03:27.132997+00:00","PSR","B0531+21",56.761558225025055,13.96875,122,true,"event-20250903_220327Z.json",[object Object],1756937010174.8887
"20250903_215247Z","2025-09-03T21:52:47.681861+00:00","PSR","B0531+21",56.761558225025055,9.5078125,123,true,"event-20250903_215247Z.json",[object Object],1756936371472.4182
"20250903_215240Z","2025-09-03T21:52:40.005957+00:00","PSR","B0329+54",26.680277884696697,9.078125,211,true,"event-20250903_215240Z.json",[object Object],1756936363635.3633
"20250903_215124Z","2025-09-03T21:51:24.508485+00:00","PSR","B0531+21",56.644282278279135,21.796875,123,true,"event-20250903_215124Z.json",[object Object],1756936287998.8333
"20250903_214849Z","2025-09-03T21:48:49.368389+00:00","PSR","B0531+21",56.820196198398015,11.953125,124,true,"event-20250903_214849Z.json",[object Object],1756936132717.7454
"20250903_211339Z","2025-09-03T21:13:39.838277+00:00","PSR",,56.702920251652095,13.7421875,127,true,"event-20250903_211339Z.json",[object Object],1759206567546.5696
"20250903_001315Z","2025-09-03T00:13:15.316549+00:00","PSR","B0531+21",56.702920251652095,10.3984375,112,true,"event-20250903_001315Z.json",[object Object],1756858398787.401
"20250902_234455Z","2025-09-02T23:44:55.288133+00:00","PSR","B0531+21",56.761558225025055,19,114,true,"event-20250902_234455Z.json",[object Object],1756856698976.1458
"20250902_222710Z","2025-09-02T22:27:10.599493+00:00","PSR","B0531+21",56.702920251652095,9.5859375,121,true,"event-20250902_222710Z.json",[object Object],1756852034378.1365
"20250902_214608Z","2025-09-02T21:46:08.608581+00:00","PSR","B0531+21",56.702920251652095,8.8515625,124,true,"event-20250902_214608Z.json",[object Object],1756849572464.7778
"20250902_213239Z","2025-09-02T21:32:39.001413+00:00","PSR","B0531+21",56.820196198398015,8.96875,125,true,"event-20250902_213239Z.json",[object Object],1756848762002.0498
"20250902_000051Z","2025-09-02T00:00:51.679557+00:00","PSR","B0531+21",56.761558225025055,18.171875,113,true,"event-20250902_000051Z.json",[object Object],1756771255005.991
"20250901_235049Z","2025-09-01T23:50:49.657669+00:00","PSR","B0531+21",56.761558225025055,8.890625,114,true,"event-20250901_235049Z.json",[object Object],1756770653535.49
"20250901_230404Z","2025-09-01T23:04:04.372805+00:00","PSR","B0531+21",56.761558225025055,10.703125,118,true,"event-20250901_230404Z.json",[object Object],1756767847992.9365
"20250901_225907Z","2025-09-01T22:59:07.912517+00:00","PSR","B0531+21",56.761558225025055,10.796875,118,true,"event-20250901_225907Z.json",[object Object],1756767551644.7742
"20250901_225211Z","2025-09-01T22:52:11.316549+00:00","PSR","B0531+21",56.761558225025055,8.140625,119,true,"event-20250901_225211Z.json",[object Object],1756767134567.7188
"20250901_222920Z","2025-09-01T22:29:20.295237+00:00","PSR","B0531+21",56.937472145143936,9.3984375,121,true,"event-20250901_222920Z.json",[object Object],1756765763822.3582
"20250901_220246Z","2025-09-01T22:02:46.459717+00:00","PSR","B0531+21",56.702920251652095,8.0078125,123,true,"event-20250901_220246Z.json",[object Object],1756764170025.7485
"20250901_215326Z","2025-09-01T21:53:26.307141+00:00","PSR","B0531+21",56.702920251652095,10.4921875,124,true,"event-20250901_215326Z.json",[object Object],1756763610113.7021
"20250901_202936Z","2025-09-01T20:29:36.779589+00:00","PSR",,59.04843918657049,13.328125,134,true,"event-20250901_202936Z.json",[object Object],1759207100102.772
"20250830_230926Z","2025-08-30T23:09:26.544453+00:00","PSR","B0531+21",56.702920251652095,8.9140625,118,true,"event-20250830_230926Z.json",[object Object],1756595370282.382
"20250830_230054Z","2025-08-30T23:00:54.036549+00:00","PSR","B0531+21",56.761558225025055,9.1171875,119,true,"event-20250830_230054Z.json",[object Object],1756594857295.7463
"20250830_230023Z","2025-08-30T23:00:23.611461+00:00","PSR","B0531+21",56.761558225025055,9.1484375,119,true,"event-20250830_230023Z.json",[object Object],1756594826844.5295
"20250830_223739Z","2025-08-30T22:37:39.807301+00:00","PSR","B0531+21",56.702920251652095,13.1484375,121,true,"event-20250830_223739Z.json",[object Object],1756593463442.871
"20250830_223425Z","2025-08-30T22:34:25.517637+00:00","PSR","B0531+21",56.820196198398015,11.8046875,121,true,"event-20250830_223425Z.json",[object Object],1756593268886.5044
"20250830_222607Z","2025-08-30T22:26:07.935557+00:00","PSR","B0531+21",56.702920251652095,19.78125,122,true,"event-20250830_222607Z.json",[object Object],1756592771091.981
"20250830_220800Z","2025-08-30T22:08:00.382021+00:00","PSR","B0531+21",56.702920251652095,13.796875,123,true,"event-20250830_220800Z.json",[object Object],1756591684002.2375
"20250830_220136Z","2025-08-30T22:01:36.439365+00:00","PSR","B0531+21",56.702920251652095,11.5625,124,true,"event-20250830_220136Z.json",[object Object],1756591299663.4983
"20250830_214952Z","2025-08-30T21:49:52.050245+00:00","PSR","B0531+21",56.761558225025055,10.15625,125,true,"event-20250830_214952Z.json",[object Object],1756590595309.4841
"20250830_214920Z","2025-08-30T21:49:20.437317+00:00","PSR","B0531+21",56.702920251652095,8.3828125,125,true,"event-20250830_214920Z.json",[object Object],1756590563856.2605
"20250830_204625Z","2025-08-30T20:46:25.416261+00:00","PSR",,57.054748091889856,9.03125,132,true,"event-20250830_204625Z.json",[object Object],1759207240207.8777
"20250830_002451Z","2025-08-30T00:24:51.354693+00:00","PSR","B0531+21",56.702920251652095,8.71875,112,true,"event-20250830_002451Z.json",[object Object],1756513494805.0269
"20250830_002337Z","2025-08-30T00:23:37.438277+00:00","PSR","B0531+21",56.702920251652095,10.3984375,112,true,"event-20250830_002337Z.json",[object Object],1756513420959.471
"20250830_001534Z","2025-08-30T00:15:34.511685+00:00","PSR","B0531+21",56.761558225025055,12.3984375,113,true,"event-20250830_001534Z.json",[object Object],1756512937762.9087
"20250830_001501Z","2025-08-30T00:15:01.588037+00:00","PSR","B0531+21",56.761558225025055,8.2890625,113,true,"event-20250830_001501Z.json",[object Object],1756512904717.6626
"20250829_233417Z","2025-08-29T23:34:17.668677+00:00","PSR","B0531+21",56.702920251652095,17.03125,116,true,"event-20250829_233417Z.json",[object Object],1756510461001.527
"20250829_233411Z","2025-08-29T23:34:11.590213+00:00","PSR","B0531+21",56.761558225025055,27.640625,116,true,"event-20250829_233411Z.json",[object Object],1756510454715.4792
"20250829_231606Z","2025-08-29T23:16:06.731845+00:00","PSR","B0531+21",56.761558225025055,9.96875,118,true,"event-20250829_231606Z.json",[object Object],1756509370217.7122
"20250829_230449Z","2025-08-29T23:04:49.417285+00:00","PSR","B0531+21",56.702920251652095,8.2265625,119,true,"event-20250829_230449Z.json",[object Object],1756508692583.9163
"20250829_224007Z","2025-08-29T22:40:07.230533+00:00","PSR","B0531+21",56.761558225025055,8.828125,121,true,"event-20250829_224007Z.json",[object Object],1756507210677.6472
"20250829_223719Z","2025-08-29T22:37:19.335493+00:00","PSR","B0531+21",56.761558225025055,8.2734375,121,true,"event-20250829_223719Z.json",[object Object],1756507042906.4539
"20250829_223508Z","2025-08-29T22:35:08.705861+00:00","PSR","B0531+21",56.761558225025055,10.9140625,121,true,"event-20250829_223508Z.json",[object Object],1756506912371.524
"20250829_222507Z","2025-08-29T22:25:07.839045+00:00","PSR","B0531+21",56.702920251652095,8.609375,122,true,"event-20250829_222507Z.json",[object Object],1756506311316.2422
"20250829_214436Z","2025-08-29T21:44:36.109381+00:00","PSR",,56.702920251652095,19.578125,126,true,"event-20250829_214436Z.json",[object Object],1759207369993.902
